Jahr;Bundesland;Voranschlag/Rechnungsabschluss;Datenquelle;Gemeindekennziffer;Gemeindename;Haushalt;Ansatz-Uab;Ansatz-Ugl;Konto-Grp;Konto-Ugl;Vorhabencode;Mvag;Ansatz-Text;Konto-Text;Wert
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;453;000;0000000;3221;"Park- und Gartenanlagen, Kinderspielplätze";"Schmier- und Schleifmittel";5600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;454;000;0000000;3221;"Park- und Gartenanlagen, Kinderspielplätze";"Reinigungsmittel ";4100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;455;000;0000000;3221;"Park- und Gartenanlagen, Kinderspielplätze";"Chemische und sonstige artverwandte Mittel";6500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;457;000;0000000;3221;"Park- und Gartenanlagen, Kinderspielplätze";Druckwerke;500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;458;000;0000000;3221;"Park- und Gartenanlagen, Kinderspielplätze";"Mittel zur ärztlichen Betreuung und Gesundheitsvorsorge";2000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;459;000;0000000;3221;"Park- und Gartenanlagen, Kinderspielplätze";"Sonstige Verbrauchsgüter";20000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;510;000;0000000;3211;"Park- und Gartenanlagen, Kinderspielplätze";"Geldbezüge der Vertragsbediensteten der Verwaltung";108200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;511;000;0000000;3211;"Park- und Gartenanlagen, Kinderspielplätze";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";1730700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;521;000;0000000;3211;"Park- und Gartenanlagen, Kinderspielplätze";"Geldbezüge der ganzjährig beschäftigten Arbeiterinnen und Arbeiter";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;523;000;0000000;3211;"Park- und Gartenanlagen, Kinderspielplätze";"Geldbezüge der nicht ganzjährig beschäftigten Arbeiterinnen und Arbeiter";930600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;565;000;0000000;3211;"Park- und Gartenanlagen, Kinderspielplätze";Mehrleistungsvergütungen;111100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;566;000;0000000;3212;"Park- und Gartenanlagen, Kinderspielplätze";"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;569;000;0000000;3211;"Park- und Gartenanlagen, Kinderspielplätze";"Sonstige Nebengebühren";98600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;580;000;0000000;3212;"Park- und Gartenanlagen, Kinderspielplätze";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";100100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;581;000;0000000;3212;"Park- und Gartenanlagen, Kinderspielplätze";"Dienstgeberbeiträge zur Alterssicherung";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;582;000;0000000;3212;"Park- und Gartenanlagen, Kinderspielplätze";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";615800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;588;000;0000000;3212;"Park- und Gartenanlagen, Kinderspielplätze";Kommunalsteuer;0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;590;000;0000000;3212;"Park- und Gartenanlagen, Kinderspielplätze";"Freiwillige Sozialleistungen";3600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;600;000;0000000;3222;"Park- und Gartenanlagen, Kinderspielplätze";Energiebezüge;107900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;600;100;0000000;3222;"Park- und Gartenanlagen, Kinderspielplätze";Energiebezüge;4200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;600;300;0000000;3222;"Park- und Gartenanlagen, Kinderspielplätze";Energiebezüge;0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;613;000;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von sonstigen Grundstückseinrichtungen";34800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;613;100;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von sonstigen Grundstückseinrichtungen";5000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;613;200;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von sonstigen Grundstückseinrichtungen";10000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;613;300;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von sonstigen Grundstückseinrichtungen";15000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;614;000;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von Gebäuden und Bauten";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;614;100;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von Gebäuden und Bauten";31600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;616;000;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von Maschinen und maschinellen Anlagen";20000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;617;100;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von Fahrzeugen";60000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;618;000;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von sonstigen Anlagen";300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;618;100;0000000;3224;"Park- und Gartenanlagen, Kinderspielplätze";"Instandhaltung von sonstigen Anlagen";3800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;631;000;0000000;3222;"Park- und Gartenanlagen, Kinderspielplätze";Telekommunikationsdienste;2000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;650;000;0000000;3241;"Park- und Gartenanlagen, Kinderspielplätze";"Zinsen für Finanzschulden in Euro";137400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;670;000;0000000;3222;"Park- und Gartenanlagen, Kinderspielplätze";Versicherungen;5400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;670;200;0000000;3222;"Park- und Gartenanlagen, Kinderspielplätze";Versicherungen;18000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;700;000;0000000;3223;"Park- und Gartenanlagen, Kinderspielplätze";"Miet- und Pachtaufwand";48000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;700;900;0000000;3223;"Park- und Gartenanlagen, Kinderspielplätze";"Miet- und Pachtaufwand";2400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;710;000;0000000;3225;"Park- und Gartenanlagen, Kinderspielplätze";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";10000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;710;100;0000000;3225;"Park- und Gartenanlagen, Kinderspielplätze";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";4000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;710;200;0000000;3225;"Park- und Gartenanlagen, Kinderspielplätze";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";3900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;710;600;0000000;3225;"Park- und Gartenanlagen, Kinderspielplätze";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;724;000;0000000;3225;"Park- und Gartenanlagen, Kinderspielplätze";Reisegebühren;2000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;815;000;728;000;0000000;3225;"Park- und Gartenanlagen, Kinderspielplätze";"Entgelte für sonstige Leistungen";309800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;400;000;0000000;3221;"Öffentliche Beleuchtung";"Geringwertige Wirtschaftsgüter (GWG)";12000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;459;100;0000000;3221;"Öffentliche Beleuchtung";"Sonstige Verbrauchsgüter";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;459;200;0000000;3221;"Öffentliche Beleuchtung";"Sonstige Verbrauchsgüter";20000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;510;000;0000000;3211;"Öffentliche Beleuchtung";"Geldbezüge der Vertragsbediensteten der Verwaltung";209900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;511;000;0000000;3211;"Öffentliche Beleuchtung";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";461900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;523;000;0000000;3211;"Öffentliche Beleuchtung";"Geldbezüge der nicht ganzjährig beschäftigten Arbeiterinnen und Arbeiter";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;563;000;0000000;3213;"Öffentliche Beleuchtung";"Sonstige Aufwandsentschädigungen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;565;000;0000000;3211;"Öffentliche Beleuchtung";Mehrleistungsvergütungen;64500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;569;000;0000000;3211;"Öffentliche Beleuchtung";"Sonstige Nebengebühren";19600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;580;000;0000000;3212;"Öffentliche Beleuchtung";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";21900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;582;000;0000000;3212;"Öffentliche Beleuchtung";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";153200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;590;000;0000000;3212;"Öffentliche Beleuchtung";"Freiwillige Sozialleistungen";1100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;600;000;0000000;3222;"Öffentliche Beleuchtung";Energiebezüge;400000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;617;100;0000000;3224;"Öffentliche Beleuchtung";"Instandhaltung von Fahrzeugen";24000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;618;200;0000000;3224;"Öffentliche Beleuchtung";"Instandhaltung von sonstigen Anlagen";2000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;619;000;0000000;3224;"Öffentliche Beleuchtung";"Instandhaltung von Sonderanlagen";210000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;619;100;0000000;3224;"Öffentliche Beleuchtung";"Instandhaltung von Sonderanlagen";20000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;619;300;0000000;3224;"Öffentliche Beleuchtung";"Instandhaltung von Sonderanlagen";40000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;630;000;0000000;3222;"Öffentliche Beleuchtung";Postdienste;0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;650;000;0000000;3241;"Öffentliche Beleuchtung";"Zinsen für Finanzschulden in Euro";137100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;670;200;0000000;3222;"Öffentliche Beleuchtung";Versicherungen;6000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;700;000;0000000;3223;"Öffentliche Beleuchtung";"Miet- und Pachtaufwand";3000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;700;100;0000000;3223;"Öffentliche Beleuchtung";"Miet- und Pachtaufwand";48400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;710;000;0000000;3225;"Öffentliche Beleuchtung";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";2500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;724;000;0000000;3225;"Öffentliche Beleuchtung";Reisegebühren;400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;726;000;0000000;3225;"Öffentliche Beleuchtung";"Mitgliedsbeiträge an Institutionen";300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;816;000;728;000;0000000;3225;"Öffentliche Beleuchtung";"Entgelte für sonstige Leistungen";5000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;400;000;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Geringwertige Wirtschaftsgüter (GWG)";30000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;400;100;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Geringwertige Wirtschaftsgüter (GWG)";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;400;900;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Geringwertige Wirtschaftsgüter (GWG)";1000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;420;000;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Roh-, Hilfs- und Baustoffe";12000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;452;100;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Treibstoffe ";1000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;459;000;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Sonstige Verbrauchsgüter";25000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;459;100;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Sonstige Verbrauchsgüter";1000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;459;900;0000000;3221;"Friedhöfe, Einsegnungshallen und Krematorien";"Sonstige Verbrauchsgüter";25000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;510;000;0000000;3211;"Friedhöfe, Einsegnungshallen und Krematorien";"Geldbezüge der Vertragsbediensteten der Verwaltung";42100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;511;000;0000000;3211;"Friedhöfe, Einsegnungshallen und Krematorien";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";561800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;521;000;0000000;3211;"Friedhöfe, Einsegnungshallen und Krematorien";"Geldbezüge der ganzjährig beschäftigten Arbeiterinnen und Arbeiter";82800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;523;000;0000000;3211;"Friedhöfe, Einsegnungshallen und Krematorien";"Geldbezüge der nicht ganzjährig beschäftigten Arbeiterinnen und Arbeiter";87100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;565;000;0000000;3211;"Friedhöfe, Einsegnungshallen und Krematorien";Mehrleistungsvergütungen;60200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;569;000;0000000;3211;"Friedhöfe, Einsegnungshallen und Krematorien";"Sonstige Nebengebühren";51900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;580;000;0000000;3212;"Friedhöfe, Einsegnungshallen und Krematorien";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";32700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;580;100;0000000;3212;"Friedhöfe, Einsegnungshallen und Krematorien";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;582;000;0000000;3212;"Friedhöfe, Einsegnungshallen und Krematorien";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";186300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;588;000;0000000;3212;"Friedhöfe, Einsegnungshallen und Krematorien";Kommunalsteuer;0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;590;000;0000000;3212;"Friedhöfe, Einsegnungshallen und Krematorien";"Freiwillige Sozialleistungen";2100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;600;000;0000000;3222;"Friedhöfe, Einsegnungshallen und Krematorien";Energiebezüge;40000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;600;900;0000000;3222;"Friedhöfe, Einsegnungshallen und Krematorien";Energiebezüge;125000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;612;000;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von Wasser- und Abwasserbauten und -anlagen";3000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;613;000;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von sonstigen Grundstückseinrichtungen";20000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;614;000;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von Gebäuden und Bauten";50000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;616;000;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von Maschinen und maschinellen Anlagen";4000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;617;000;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von Fahrzeugen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;617;100;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von Fahrzeugen";27000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;618;000;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von sonstigen Anlagen";6000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;619;900;0000000;3224;"Friedhöfe, Einsegnungshallen und Krematorien";"Instandhaltung von Sonderanlagen";100000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;621;000;0000000;3222;"Friedhöfe, Einsegnungshallen und Krematorien";"Sonstige Transporte";20000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;670;000;0000000;3222;"Friedhöfe, Einsegnungshallen und Krematorien";Versicherungen;9600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;670;200;0000000;3222;"Friedhöfe, Einsegnungshallen und Krematorien";Versicherungen;6000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;710;000;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";30000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;710;100;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";3000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;720;100;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Kostenbeiträge (Kostenersätze) für Leistungen";34600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;720;300;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Kostenbeiträge (Kostenersätze) für Leistungen";110300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;720;400;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Kostenbeiträge (Kostenersätze) für Leistungen";173400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;724;000;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";Reisegebühren;800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;728;000;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Entgelte für sonstige Leistungen";150000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;817;000;728;900;0000000;3225;"Friedhöfe, Einsegnungshallen und Krematorien";"Entgelte für sonstige Leistungen";5000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;400;000;0000000;3221;"Verwaltung am Wirtschaftshof";"Geringwertige Wirtschaftsgüter (GWG)";33800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;400;100;0000000;3221;"Verwaltung am Wirtschaftshof";"Geringwertige Wirtschaftsgüter (GWG)";11000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;452;000;0000000;3221;"Verwaltung am Wirtschaftshof";"Treibstoffe ";1000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;452;200;0000000;3221;"Verwaltung am Wirtschaftshof";"Treibstoffe ";650000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;459;100;0000000;3221;"Verwaltung am Wirtschaftshof";"Sonstige Verbrauchsgüter";45000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;459;200;0000000;3221;"Verwaltung am Wirtschaftshof";"Sonstige Verbrauchsgüter";55000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;510;000;0000000;3211;"Verwaltung am Wirtschaftshof";"Geldbezüge der Vertragsbediensteten der Verwaltung";426400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;511;000;0000000;3211;"Verwaltung am Wirtschaftshof";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";466200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;521;000;0000000;3211;"Verwaltung am Wirtschaftshof";"Geldbezüge der ganzjährig beschäftigten Arbeiterinnen und Arbeiter";65200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;523;000;0000000;3211;"Verwaltung am Wirtschaftshof";"Geldbezüge der nicht ganzjährig beschäftigten Arbeiterinnen und Arbeiter";2800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;565;000;0000000;3211;"Verwaltung am Wirtschaftshof";Mehrleistungsvergütungen;88800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;566;000;0000000;3212;"Verwaltung am Wirtschaftshof";"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;569;000;0000000;3211;"Verwaltung am Wirtschaftshof";"Sonstige Nebengebühren";24800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;580;000;0000000;3212;"Verwaltung am Wirtschaftshof";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";39700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;820;000;582;000;0000000;3212;"Verwaltung am Wirtschaftshof";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";214400,00
